epoch,input_type,metric_name,layer,value
14,train,zero_terms,,0.6447751174759454
14,train,softmax_collapse,,0.6441038250923157
15,train,loss,,8.946697249712088e-08
15,test,loss,,2.060964584350586
15,train,accuracy,,1.0
15,test,accuracy,,0.6854607152179587
15,general,weights_l2,layers.0.weight,117.66917419433594
15,general,weights_l2,layers.1.weight,115.42575073242188
15,general,weights_l2,layers.2.weight,73.59695434570312
15,train,zero_terms,,0.567352875363616
15,train,softmax_collapse,,0.5752965211868286
16,train,loss,,9.650688070905744e-07
16,test,loss,,2.1547133922576904
16,train,accuracy,,1.0
16,test,accuracy,,0.679196032367528
16,general,weights_l2,layers.0.weight,120.22909545898438
16,general,weights_l2,layers.1.weight,115.9568862915039
16,general,weights_l2,layers.2.weight,73.64119720458984
16,train,zero_terms,,0.5591855001118818
16,train,softmax_collapse,,0.5591855049133301
17,train,loss,,1.5331281133512675e-07
17,test,loss,,1.9698412418365479
17,train,accuracy,,1.0
17,test,accuracy,,0.6992952231793266
17,general,weights_l2,layers.0.weight,120.23978424072266
17,general,weights_l2,layers.1.weight,115.95907592773438
17,general,weights_l2,layers.2.weight,73.6415023803711
17,train,zero_terms,,0.6546207205191318
17,train,softmax_collapse,,0.6526068449020386
18,train,loss,,6.824723897125295e-08
18,test,loss,,1.9085389375686646
18,train,accuracy,,1.0
18,test,accuracy,,0.7021665361524406
18,general,weights_l2,layers.0.weight,120.39302825927734
18,general,weights_l2,layers.1.weight,115.98951721191406
18,general,weights_l2,layers.2.weight,73.64461517333984
18,train,zero_terms,,0.7200716043857687
18,train,softmax_collapse,,0.7188408970832825
19,train,loss,,7.202171303788418e-08
19,test,loss,,2.0105223655700684
19,train,accuracy,,1.0
19,test,accuracy,,0.6906812842599843
19,general,weights_l2,layers.0.weight,122.30448913574219
19,general,weights_l2,layers.1.weight,116.37458038330078
19,general,weights_l2,layers.2.weight,73.67772674560547
19,train,zero_terms,,0.6274334302976057
19,train,softmax_collapse,,0.6373909115791321
20,train,loss,,2.7514854537002975e-06
20,test,loss,,2.3244495391845703
20,train,accuracy,,1.0
20,test,accuracy,,0.6619681545288436
20,general,weights_l2,layers.0.weight,127.95430755615234
20,general,weights_l2,layers.1.weight,117.62720489501953
20,general,weights_l2,layers.2.weight,73.7724380493164
20,train,zero_terms,,0.5176773327366301
20,train,softmax_collapse,,0.5180130004882812
21,train,loss,,3.190023676324927e-07
21,test,loss,,2.078617572784424
21,train,accuracy,,1.0
21,test,accuracy,,0.6898981989036805
21,general,weights_l2,layers.0.weight,127.95891571044922
21,general,weights_l2,layers.1.weight,117.62821197509766
21,general,weights_l2,layers.2.weight,73.77339935302734
21,train,zero_terms,,0.6019243678675319
21,train,softmax_collapse,,0.6015887260437012
22,train,loss,,9.564215730506476e-08
22,test,loss,,1.9670708179473877
22,train,accuracy,,1.0
22,test,accuracy,,0.7000783085356304
22,general,weights_l2,layers.0.weight,128.0189666748047
22,general,weights_l2,layers.1.weight,117.63959503173828
22,general,weights_l2,layers.2.weight,73.7752456665039
22,train,zero_terms,,0.6848288207652719
22,train,softmax_collapse,,0.6828149557113647
23,train,loss,,6.712690492349793e-08
23,test,loss,,1.9837403297424316
23,train,accuracy,,1.0
23,test,accuracy,,0.7000783085356304
23,general,weights_l2,layers.0.weight,128.83238220214844
23,general,weights_l2,layers.1.weight,117.79232025146484
23,general,weights_l2,layers.2.weight,73.78849029541016
23,train,zero_terms,,0.6768852092190647
23,train,softmax_collapse,,0.6780040264129639
24,train,loss,,4.511006409302354e-06
24,test,loss,,2.355743646621704
24,train,accuracy,,1.0
24,test,accuracy,,0.6666666666666666
24,general,weights_l2,layers.0.weight,133.0829620361328
24,general,weights_l2,layers.1.weight,118.63977813720703
24,general,weights_l2,layers.2.weight,73.83075714111328
24,train,zero_terms,,0.5179010964421571
24,train,softmax_collapse,,0.5185723900794983
25,train,loss,,3.609747807331587e-07
25,test,loss,,2.079894781112671
25,train,accuracy,,1.0
25,test,accuracy,,0.6914643696162882
