epoch,input_type,metric_name,layer,value
0,train,loss,,4.7265625
0,test,loss,,4.7265625
0,train,accuracy,,0.009790483649892304
0,test,accuracy,,0.0074393108848864525
0,general,weights_l2,layers.0.weight,8.173852920532227
0,general,weights_l2,layers.1.weight,8.175048828125
0,general,weights_l2,layers.2.weight,6.12448787689209
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,0.207763671875
1,test,loss,,12.0234375
1,train,accuracy,,1.0
1,test,accuracy,,0.0006525711302531976
1,general,weights_l2,layers.0.weight,46.000831604003906
1,general,weights_l2,layers.1.weight,49.120906829833984
1,general,weights_l2,layers.2.weight,40.27486801147461
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,0.0035305023193359375
2,test,loss,,19.640625
2,train,accuracy,,1.0
2,test,accuracy,,0.0006525711302531976
2,general,weights_l2,layers.0.weight,55.99633026123047
2,general,weights_l2,layers.1.weight,61.22591018676758
2,general,weights_l2,layers.2.weight,49.969669342041016
2,train,zero_terms,,0.0
2,train,softmax_collapse,,0.002545525785535574
3,train,loss,,0.002559661865234375
3,test,loss,,31.28125
3,train,accuracy,,1.0
3,test,accuracy,,0.0007830853563038371
3,general,weights_l2,layers.0.weight,80.5566177368164
3,general,weights_l2,layers.1.weight,84.43123626708984
3,general,weights_l2,layers.2.weight,62.000999450683594
3,train,zero_terms,,0.00019580967299784609
3,train,softmax_collapse,,0.050714705139398575
4,train,loss,,0.007709503173828125
4,test,loss,,40.4375
4,train,accuracy,,1.0
4,test,accuracy,,0.0005220569042025581
4,general,weights_l2,layers.0.weight,116.43565368652344
4,general,weights_l2,layers.1.weight,110.0500717163086
4,general,weights_l2,layers.2.weight,64.88406372070312
4,train,zero_terms,,0.0
4,train,softmax_collapse,,0.033679261803627014
5,train,loss,,0.005535125732421875
5,test,loss,,44.5625
5,train,accuracy,,1.0
5,test,accuracy,,0.00026102845210127906
5,general,weights_l2,layers.0.weight,134.95526123046875
5,general,weights_l2,layers.1.weight,118.00249481201172
5,general,weights_l2,layers.2.weight,65.47441101074219
5,train,zero_terms,,0.0
5,train,softmax_collapse,,0.10025455057621002
6,train,loss,,0.3251953125
6,test,loss,,48.96875
6,train,accuracy,,0.9124730761699628
6,test,accuracy,,0.00039154267815191856
6,general,weights_l2,layers.0.weight,147.95562744140625
6,general,weights_l2,layers.1.weight,122.41442108154297
6,general,weights_l2,layers.2.weight,65.78994750976562
6,train,zero_terms,,0.0011748580379870766
6,train,softmax_collapse,,0.25807714462280273
7,train,loss,,0.002826690673828125
7,test,loss,,48.5625
7,train,accuracy,,1.0
7,test,accuracy,,0.00026102845210127906
7,general,weights_l2,layers.0.weight,151.97171020507812
7,general,weights_l2,layers.1.weight,123.28178405761719
7,general,weights_l2,layers.2.weight,65.8469467163086
7,train,zero_terms,,0.00019580967299784609
7,train,softmax_collapse,,0.23477579653263092
8,train,loss,,0.001434326171875
8,test,loss,,49.625
8,train,accuracy,,1.0
8,test,accuracy,,0.00026102845210127906
8,general,weights_l2,layers.0.weight,157.1501922607422
8,general,weights_l2,layers.1.weight,124.50439453125
8,general,weights_l2,layers.2.weight,65.94245910644531
8,train,zero_terms,,0.0
8,train,softmax_collapse,,0.31388288736343384
9,train,loss,,0.0011873245239257812
9,test,loss,,50.625
9,train,accuracy,,1.0
9,test,accuracy,,0.00026102845210127906
9,general,weights_l2,layers.0.weight,161.86834716796875
9,general,weights_l2,layers.1.weight,125.5097885131836
9,general,weights_l2,layers.2.weight,66.0332260131836
9,train,zero_terms,,0.00019580967299784609
9,train,softmax_collapse,,0.37086352705955505
10,train,loss,,0.0012311935424804688
10,test,loss,,51.40625
10,train,accuracy,,1.0
10,test,accuracy,,0.00026102845210127906
10,general,weights_l2,layers.0.weight,165.45997619628906
10,general,weights_l2,layers.1.weight,126.21873474121094
10,general,weights_l2,layers.2.weight,66.1058578491211
10,train,zero_terms,,0.00039161934599569217
10,train,softmax_collapse,,0.40160563588142395
11,train,loss,,0.0008826255798339844
11,test,loss,,51.96875
11,train,accuracy,,1.0
11,test,accuracy,,0.00026102845210127906
11,general,weights_l2,layers.0.weight,167.96243286132812
11,general,weights_l2,layers.1.weight,126.7088851928711
11,general,weights_l2,layers.2.weight,66.15326690673828
11,train,zero_terms,,0.00019580967299784609
11,train,softmax_collapse,,0.4446837604045868
12,train,loss,,0.0007257461547851562
12,test,loss,,52.5
12,train,accuracy,,1.0
12,test,accuracy,,0.00026102845210127906
12,general,weights_l2,layers.0.weight,170.07911682128906
12,general,weights_l2,layers.1.weight,127.11346435546875
12,general,weights_l2,layers.2.weight,66.20875549316406
12,train,zero_terms,,0.00019580967299784609
12,train,softmax_collapse,,0.5042098760604858
13,train,loss,,0.0006380081176757812
13,test,loss,,53.0
13,train,accuracy,,1.0
13,test,accuracy,,0.00026102845210127906
13,general,weights_l2,layers.0.weight,172.2253875732422
13,general,weights_l2,layers.1.weight,127.51063537597656
13,general,weights_l2,layers.2.weight,66.26600646972656
13,train,zero_terms,,0.00039161934599569217
13,train,softmax_collapse,,0.5707851648330688
14,train,loss,,0.0006175041198730469
14,test,loss,,53.625
14,train,accuracy,,1.0
14,test,accuracy,,0.00026102845210127906
14,general,weights_l2,layers.0.weight,174.41043090820312
14,general,weights_l2,layers.1.weight,127.90617370605469
14,general,weights_l2,layers.2.weight,66.32268524169922
14,train,zero_terms,,0.00039161934599569217
14,train,softmax_collapse,,0.6336401104927063
15,train,loss,,0.0063934326171875
15,test,loss,,54.03125
15,train,accuracy,,0.9996083806540043
15,test,accuracy,,0.00026102845210127906
15,general,weights_l2,layers.0.weight,176.62698364257812
15,general,weights_l2,layers.1.weight,128.34942626953125
15,general,weights_l2,layers.2.weight,66.35089874267578
15,train,zero_terms,,0.00019580967299784609
15,train,softmax_collapse,,0.5641276836395264
16,train,loss,,0.00042176246643066406
16,test,loss,,54.3125
16,train,accuracy,,1.0
16,test,accuracy,,0.00026102845210127906
16,general,weights_l2,layers.0.weight,177.258544921875
16,general,weights_l2,layers.1.weight,128.4378662109375
16,general,weights_l2,layers.2.weight,66.39437103271484
16,train,zero_terms,,0.0005874290189935383
16,train,softmax_collapse,,0.6874877214431763
17,train,loss,,0.0003864765167236328
17,test,loss,,54.78125
17,train,accuracy,,1.0
17,test,accuracy,,0.00026102845210127906
17,general,weights_l2,layers.0.weight,178.9073486328125
17,general,weights_l2,layers.1.weight,128.71884155273438
17,general,weights_l2,layers.2.weight,66.45667266845703
17,train,zero_terms,,0.00039161934599569217
17,train,softmax_collapse,,0.7383982539176941
18,train,loss,,0.00037598609924316406
18,test,loss,,55.03125
18,train,accuracy,,1.0
18,test,accuracy,,0.00026102845210127906
18,general,weights_l2,layers.0.weight,180.10621643066406
18,general,weights_l2,layers.1.weight,128.9352264404297
18,general,weights_l2,layers.2.weight,66.47119140625
18,train,zero_terms,,0.0
18,train,softmax_collapse,,0.731936514377594
19,train,loss,,0.0002868175506591797
19,test,loss,,55.40625
19,train,accuracy,,1.0
19,test,accuracy,,0.00026102845210127906
19,general,weights_l2,layers.0.weight,181.18850708007812
19,general,weights_l2,layers.1.weight,129.10508728027344
19,general,weights_l2,layers.2.weight,66.51912689208984
19,train,zero_terms,,0.0005874290189935383
19,train,softmax_collapse,,0.797336995601654
20,train,loss,,0.00020802021026611328
20,test,loss,,55.78125
20,train,accuracy,,1.0
20,test,accuracy,,0.00026102845210127906
20,general,weights_l2,layers.0.weight,181.9619903564453
20,general,weights_l2,layers.1.weight,129.22264099121094
20,general,weights_l2,layers.2.weight,66.5684814453125
20,train,zero_terms,,0.0007832386919913843
20,train,softmax_collapse,,0.8631290197372437
21,train,loss,,0.00015211105346679688
21,test,loss,,55.8125
21,train,accuracy,,1.0
21,test,accuracy,,0.00026102845210127906
