epoch,input_type,metric_name,layer,value
0,train,loss,,4.7265625
0,test,loss,,4.7265625
0,train,accuracy,,0.008503020810024613
0,test,accuracy,,0.009658052727747325
0,general,weights_l2,layers.0.weight,8.173531532287598
0,general,weights_l2,layers.1.weight,8.173983573913574
0,general,weights_l2,layers.2.weight,6.122833728790283
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,0.22265625
1,test,loss,,5.3125
1,train,accuracy,,0.9995524725889461
1,test,accuracy,,0.06238580005220569
1,general,weights_l2,layers.0.weight,46.94582748413086
1,general,weights_l2,layers.1.weight,48.59403610229492
1,general,weights_l2,layers.2.weight,40.890838623046875
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,0.0027179718017578125
2,test,loss,,4.390625
2,train,accuracy,,1.0
2,test,accuracy,,0.2265726964239102
2,general,weights_l2,layers.0.weight,55.650970458984375
2,general,weights_l2,layers.1.weight,59.057342529296875
2,general,weights_l2,layers.2.weight,48.96659469604492
2,train,zero_terms,,0.0
2,train,softmax_collapse,,0.06847169250249863
3,train,loss,,0.0008254051208496094
3,test,loss,,4.7578125
3,train,accuracy,,1.0
3,test,accuracy,,0.2983555207517619
3,general,weights_l2,layers.0.weight,78.62752532958984
3,general,weights_l2,layers.1.weight,83.37752532958984
3,general,weights_l2,layers.2.weight,61.21323013305664
3,train,zero_terms,,0.0013425822331617813
3,train,softmax_collapse,,0.4302976131439209
4,train,loss,,0.00014102458953857422
4,test,loss,,3.869140625
4,train,accuracy,,1.0
4,test,accuracy,,0.4113808405116158
4,general,weights_l2,layers.0.weight,92.45491790771484
4,general,weights_l2,layers.1.weight,98.4011459350586
4,general,weights_l2,layers.2.weight,63.505855560302734
4,train,zero_terms,,0.007048556724099351
4,train,softmax_collapse,,0.9464086294174194
5,train,loss,,3.606081008911133e-05
5,test,loss,,3.263671875
5,train,accuracy,,1.0
5,test,accuracy,,0.4745497259201253
5,general,weights_l2,layers.0.weight,94.4756088256836
5,general,weights_l2,layers.1.weight,102.44241333007812
5,general,weights_l2,layers.2.weight,63.80952453613281
5,train,zero_terms,,0.016110986797941373
5,train,softmax_collapse,,0.9995524883270264
6,train,loss,,3.504753112792969e-05
6,test,loss,,3.255859375
6,train,accuracy,,1.0
6,test,accuracy,,0.4748107543722266
6,general,weights_l2,layers.0.weight,94.47710418701172
6,general,weights_l2,layers.1.weight,102.4427719116211
6,general,weights_l2,layers.2.weight,63.80976104736328
6,train,zero_terms,,0.0165585142089953
6,train,softmax_collapse,,1.0
7,train,loss,,3.504753112792969e-05
7,test,loss,,3.255859375
7,train,accuracy,,1.0
7,test,accuracy,,0.4748107543722266
7,general,weights_l2,layers.0.weight,94.47710418701172
7,general,weights_l2,layers.1.weight,102.4427719116211
7,general,weights_l2,layers.2.weight,63.80976104736328
7,train,zero_terms,,0.0165585142089953
7,train,softmax_collapse,,1.0
8,train,loss,,3.504753112792969e-05
8,test,loss,,3.255859375
8,train,accuracy,,1.0
8,test,accuracy,,0.4748107543722266
8,general,weights_l2,layers.0.weight,94.47710418701172
8,general,weights_l2,layers.1.weight,102.4427719116211
8,general,weights_l2,layers.2.weight,63.80976104736328
8,train,zero_terms,,0.0165585142089953
8,train,softmax_collapse,,1.0
9,train,loss,,3.504753112792969e-05
9,test,loss,,3.255859375
9,train,accuracy,,1.0
9,test,accuracy,,0.4748107543722266
9,general,weights_l2,layers.0.weight,94.47710418701172
9,general,weights_l2,layers.1.weight,102.4427719116211
9,general,weights_l2,layers.2.weight,63.80976104736328
9,train,zero_terms,,0.0165585142089953
9,train,softmax_collapse,,1.0
10,train,loss,,3.504753112792969e-05
10,test,loss,,3.255859375
10,train,accuracy,,1.0
10,test,accuracy,,0.4748107543722266
10,general,weights_l2,layers.0.weight,94.47710418701172
10,general,weights_l2,layers.1.weight,102.4427719116211
10,general,weights_l2,layers.2.weight,63.80976104736328
10,train,zero_terms,,0.0165585142089953
10,train,softmax_collapse,,1.0
11,train,loss,,3.504753112792969e-05
11,test,loss,,3.255859375
11,train,accuracy,,1.0
11,test,accuracy,,0.4748107543722266
11,general,weights_l2,layers.0.weight,94.47710418701172
11,general,weights_l2,layers.1.weight,102.4427719116211
11,general,weights_l2,layers.2.weight,63.80976104736328
11,train,zero_terms,,0.0165585142089953
11,train,softmax_collapse,,1.0
12,train,loss,,3.504753112792969e-05
12,test,loss,,3.255859375
12,train,accuracy,,1.0
12,test,accuracy,,0.4748107543722266
12,general,weights_l2,layers.0.weight,94.47710418701172
12,general,weights_l2,layers.1.weight,102.4427719116211
12,general,weights_l2,layers.2.weight,63.80976104736328
12,train,zero_terms,,0.0165585142089953
12,train,softmax_collapse,,1.0
13,train,loss,,3.504753112792969e-05
13,test,loss,,3.255859375
13,train,accuracy,,1.0
13,test,accuracy,,0.4748107543722266
13,general,weights_l2,layers.0.weight,94.47710418701172
13,general,weights_l2,layers.1.weight,102.4427719116211
13,general,weights_l2,layers.2.weight,63.80976104736328
13,train,zero_terms,,0.0165585142089953
13,train,softmax_collapse,,1.0
14,train,loss,,3.504753112792969e-05
14,test,loss,,3.255859375
14,train,accuracy,,1.0
14,test,accuracy,,0.4748107543722266
14,general,weights_l2,layers.0.weight,94.47710418701172
14,general,weights_l2,layers.1.weight,102.4427719116211
14,general,weights_l2,layers.2.weight,63.80976104736328
14,train,zero_terms,,0.0165585142089953
14,train,softmax_collapse,,1.0
15,train,loss,,3.504753112792969e-05
15,test,loss,,3.255859375
15,train,accuracy,,1.0
15,test,accuracy,,0.4748107543722266
15,general,weights_l2,layers.0.weight,94.47710418701172
15,general,weights_l2,layers.1.weight,102.4427719116211
15,general,weights_l2,layers.2.weight,63.80976104736328
15,train,zero_terms,,0.0165585142089953
15,train,softmax_collapse,,1.0
16,train,loss,,3.504753112792969e-05
16,test,loss,,3.255859375
16,train,accuracy,,1.0
16,test,accuracy,,0.4748107543722266
16,general,weights_l2,layers.0.weight,94.47710418701172
16,general,weights_l2,layers.1.weight,102.4427719116211
16,general,weights_l2,layers.2.weight,63.80976104736328
16,train,zero_terms,,0.0165585142089953
16,train,softmax_collapse,,1.0
17,train,loss,,3.504753112792969e-05
17,test,loss,,3.255859375
17,train,accuracy,,1.0
17,test,accuracy,,0.4748107543722266
17,general,weights_l2,layers.0.weight,94.47710418701172
17,general,weights_l2,layers.1.weight,102.4427719116211
17,general,weights_l2,layers.2.weight,63.80976104736328
17,train,zero_terms,,0.0165585142089953
17,train,softmax_collapse,,1.0
18,train,loss,,3.504753112792969e-05
18,test,loss,,3.255859375
18,train,accuracy,,1.0
18,test,accuracy,,0.4748107543722266
18,general,weights_l2,layers.0.weight,94.47710418701172
18,general,weights_l2,layers.1.weight,102.4427719116211
18,general,weights_l2,layers.2.weight,63.80976104736328
18,train,zero_terms,,0.0165585142089953
18,train,softmax_collapse,,1.0
19,train,loss,,3.504753112792969e-05
19,test,loss,,3.255859375
19,train,accuracy,,1.0
19,test,accuracy,,0.4748107543722266
19,general,weights_l2,layers.0.weight,94.47710418701172
19,general,weights_l2,layers.1.weight,102.4427719116211
19,general,weights_l2,layers.2.weight,63.80976104736328
19,train,zero_terms,,0.0165585142089953
19,train,softmax_collapse,,1.0
20,train,loss,,3.504753112792969e-05
20,test,loss,,3.255859375
20,train,accuracy,,1.0
20,test,accuracy,,0.4748107543722266
20,general,weights_l2,layers.0.weight,94.47710418701172
20,general,weights_l2,layers.1.weight,102.4427719116211
20,general,weights_l2,layers.2.weight,63.80976104736328
20,train,zero_terms,,0.0165585142089953
20,train,softmax_collapse,,1.0
21,train,loss,,3.504753112792969e-05
21,test,loss,,3.255859375
21,train,accuracy,,1.0
21,test,accuracy,,0.4748107543722266
21,general,weights_l2,layers.0.weight,94.47710418701172
21,general,weights_l2,layers.1.weight,102.4427719116211
