epoch,input_type,metric_name,layer,value
0,train,loss,,4.7265625
0,test,loss,,4.7265625
0,train,accuracy,,0.008745594569899491
0,test,accuracy,,0.009397024275646046
0,general,weights_l2,layers.0.weight,8.174203872680664
0,general,weights_l2,layers.1.weight,8.174810409545898
0,general,weights_l2,layers.2.weight,6.123376846313477
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,0.337646484375
1,test,loss,,8.3671875
1,train,accuracy,,0.9979114998042031
1,test,accuracy,,0.00822239624119029
1,general,weights_l2,layers.0.weight,47.0496940612793
1,general,weights_l2,layers.1.weight,49.60190200805664
1,general,weights_l2,layers.2.weight,41.630428314208984
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,0.0035991668701171875
2,test,loss,,9.9609375
2,train,accuracy,,1.0
2,test,accuracy,,0.042090837901331245
2,general,weights_l2,layers.0.weight,56.864219665527344
2,general,weights_l2,layers.1.weight,61.606937408447266
2,general,weights_l2,layers.2.weight,51.14060974121094
2,train,zero_terms,,0.0
2,train,softmax_collapse,,0.023756690323352814
3,train,loss,,0.004192352294921875
3,test,loss,,13.4140625
3,train,accuracy,,1.0
3,test,accuracy,,0.043265465935787
3,general,weights_l2,layers.0.weight,83.32476043701172
3,general,weights_l2,layers.1.weight,88.61495971679688
3,general,weights_l2,layers.2.weight,63.31357192993164
3,train,zero_terms,,0.0002610625244746117
3,train,softmax_collapse,,0.14214853942394257
4,train,loss,,0.0003490447998046875
4,test,loss,,12.171875
4,train,accuracy,,1.0
4,test,accuracy,,0.08946750195771339
4,general,weights_l2,layers.0.weight,98.67623138427734
4,general,weights_l2,layers.1.weight,101.5220718383789
4,general,weights_l2,layers.2.weight,64.92234802246094
4,train,zero_terms,,0.002349562720271505
4,train,softmax_collapse,,0.7591698169708252
5,train,loss,,0.0002351999282836914
5,test,loss,,12.515625
5,train,accuracy,,1.0
5,test,accuracy,,0.10630383711824588
5,general,weights_l2,layers.0.weight,113.73042297363281
5,general,weights_l2,layers.1.weight,114.82373046875
5,general,weights_l2,layers.2.weight,65.9961929321289
5,train,zero_terms,,0.008223469520950268
5,train,softmax_collapse,,0.8697298169136047
6,train,loss,,9.882450103759766e-05
6,test,loss,,12.1484375
6,train,accuracy,,1.0
6,test,accuracy,,0.11805011746280344
6,general,weights_l2,layers.0.weight,116.32585906982422
6,general,weights_l2,layers.1.weight,116.50670623779297
6,general,weights_l2,layers.2.weight,66.12504577636719
6,train,zero_terms,,0.011878344863594832
6,train,softmax_collapse,,0.9779402017593384
7,train,loss,,0.0001277923583984375
7,test,loss,,12.4296875
7,train,accuracy,,1.0
7,test,accuracy,,0.11981205951448708
7,general,weights_l2,layers.0.weight,119.8104476928711
7,general,weights_l2,layers.1.weight,117.2854995727539
7,general,weights_l2,layers.2.weight,66.17698669433594
7,train,zero_terms,,0.01161728233912022
7,train,softmax_collapse,,0.953008770942688
8,train,loss,,5.537271499633789e-05
8,test,loss,,11.96875
8,train,accuracy,,1.0
8,test,accuracy,,0.13860610806577917
8,general,weights_l2,layers.0.weight,122.6830062866211
8,general,weights_l2,layers.1.weight,118.3488540649414
8,general,weights_l2,layers.2.weight,66.25897216796875
8,train,zero_terms,,0.017491189139798982
8,train,softmax_collapse,,0.9920375943183899
9,train,loss,,3.445148468017578e-05
9,test,loss,,11.9296875
9,train,accuracy,,1.0
9,test,accuracy,,0.13723570869224747
9,general,weights_l2,layers.0.weight,122.69023132324219
9,general,weights_l2,layers.1.weight,118.35041046142578
9,general,weights_l2,layers.2.weight,66.25930786132812
9,train,zero_terms,,0.016185876517425923
9,train,softmax_collapse,,0.9997389316558838
10,train,loss,,0.0032215118408203125
10,test,loss,,12.7265625
10,train,accuracy,,0.9998694687377627
10,test,accuracy,,0.12705559906029756
10,general,weights_l2,layers.0.weight,123.04081726074219
10,general,weights_l2,layers.1.weight,118.40943145751953
10,general,weights_l2,layers.2.weight,66.27863311767578
10,train,zero_terms,,0.03915937867119175
10,train,softmax_collapse,,0.7655658721923828
11,train,loss,,2.5391578674316406e-05
11,test,loss,,11.765625
11,train,accuracy,,1.0
11,test,accuracy,,0.14506656225528583
11,general,weights_l2,layers.0.weight,123.08544158935547
11,general,weights_l2,layers.1.weight,118.41616821289062
11,general,weights_l2,layers.2.weight,66.27755737304688
11,train,zero_terms,,0.02062393943349432
11,train,softmax_collapse,,0.9997389316558838
12,train,loss,,2.562999725341797e-05
12,test,loss,,11.78125
12,train,accuracy,,1.0
12,test,accuracy,,0.14408770555990602
12,general,weights_l2,layers.0.weight,123.10616302490234
12,general,weights_l2,layers.1.weight,118.41997528076172
12,general,weights_l2,layers.2.weight,66.27825164794922
12,train,zero_terms,,0.020493408171257017
12,train,softmax_collapse,,0.9997389316558838
13,train,loss,,1.9550323486328125e-05
13,test,loss,,11.6484375
13,train,accuracy,,1.0
13,test,accuracy,,0.14741581832419734
13,general,weights_l2,layers.0.weight,123.27812957763672
13,general,weights_l2,layers.1.weight,118.44972229003906
13,general,weights_l2,layers.2.weight,66.29985046386719
13,train,zero_terms,,0.024539877300613498
13,train,softmax_collapse,,1.0
14,train,loss,,1.9550323486328125e-05
14,test,loss,,11.6484375
14,train,accuracy,,1.0
14,test,accuracy,,0.14741581832419734
14,general,weights_l2,layers.0.weight,123.27813720703125
14,general,weights_l2,layers.1.weight,118.44972229003906
14,general,weights_l2,layers.2.weight,66.29985046386719
14,train,zero_terms,,0.024539877300613498
14,train,softmax_collapse,,1.0
15,train,loss,,1.9550323486328125e-05
15,test,loss,,11.6484375
15,train,accuracy,,1.0
15,test,accuracy,,0.14741581832419734
15,general,weights_l2,layers.0.weight,123.27813720703125
15,general,weights_l2,layers.1.weight,118.44972229003906
15,general,weights_l2,layers.2.weight,66.29985046386719
15,train,zero_terms,,0.024539877300613498
15,train,softmax_collapse,,1.0
16,train,loss,,1.9550323486328125e-05
16,test,loss,,11.6484375
16,train,accuracy,,1.0
16,test,accuracy,,0.14741581832419734
16,general,weights_l2,layers.0.weight,123.27813720703125
16,general,weights_l2,layers.1.weight,118.44972229003906
16,general,weights_l2,layers.2.weight,66.29985046386719
16,train,zero_terms,,0.024539877300613498
16,train,softmax_collapse,,1.0
17,train,loss,,1.9550323486328125e-05
17,test,loss,,11.6484375
17,train,accuracy,,1.0
17,test,accuracy,,0.14741581832419734
17,general,weights_l2,layers.0.weight,123.27813720703125
17,general,weights_l2,layers.1.weight,118.44972229003906
17,general,weights_l2,layers.2.weight,66.29985046386719
17,train,zero_terms,,0.024539877300613498
17,train,softmax_collapse,,1.0
18,train,loss,,1.9550323486328125e-05
18,test,loss,,11.6484375
18,train,accuracy,,1.0
18,test,accuracy,,0.14741581832419734
18,general,weights_l2,layers.0.weight,123.27813720703125
18,general,weights_l2,layers.1.weight,118.44972229003906
18,general,weights_l2,layers.2.weight,66.29985046386719
18,train,zero_terms,,0.024539877300613498
18,train,softmax_collapse,,1.0
19,train,loss,,1.9550323486328125e-05
19,test,loss,,11.6484375
19,train,accuracy,,1.0
19,test,accuracy,,0.14741581832419734
19,general,weights_l2,layers.0.weight,123.27813720703125
19,general,weights_l2,layers.1.weight,118.44972229003906
19,general,weights_l2,layers.2.weight,66.29985046386719
19,train,zero_terms,,0.024539877300613498
19,train,softmax_collapse,,1.0
20,train,loss,,1.9550323486328125e-05
20,test,loss,,11.6484375
20,train,accuracy,,1.0
20,test,accuracy,,0.14741581832419734
20,general,weights_l2,layers.0.weight,123.27813720703125
20,general,weights_l2,layers.1.weight,118.44972229003906
20,general,weights_l2,layers.2.weight,66.29985046386719
20,train,zero_terms,,0.024539877300613498
20,train,softmax_collapse,,1.0
21,train,loss,,1.9550323486328125e-05
21,test,loss,,11.6484375
21,train,accuracy,,1.0
21,test,accuracy,,0.14741581832419734
