epoch,input_type,metric_name,layer,value
0,train,loss,,4.7265625
0,test,loss,,4.7265625
0,train,accuracy,,0.007943611546207206
0,test,accuracy,,0.010180109631949883
0,general,weights_l2,layers.0.weight,8.173208236694336
0,general,weights_l2,layers.1.weight,8.174368858337402
0,general,weights_l2,layers.2.weight,6.123036861419678
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,4.72265625
1,test,loss,,4.73046875
1,train,accuracy,,0.012195121951219513
1,test,accuracy,,0.003915426781519186
1,general,weights_l2,layers.0.weight,8.30398178100586
1,general,weights_l2,layers.1.weight,8.304823875427246
1,general,weights_l2,layers.2.weight,6.296106815338135
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,4.71484375
2,test,loss,,4.74609375
2,train,accuracy,,0.010628776012530768
2,test,accuracy,,0.004698512137823023
2,general,weights_l2,layers.0.weight,8.758440971374512
2,general,weights_l2,layers.1.weight,8.75894832611084
2,general,weights_l2,layers.2.weight,6.884102821350098
2,train,zero_terms,,0.0
2,train,softmax_collapse,,0.0
3,train,loss,,4.69921875
3,test,loss,,4.76953125
3,train,accuracy,,0.011076303423584694
3,test,accuracy,,0.004437483685721744
3,general,weights_l2,layers.0.weight,9.675485610961914
3,general,weights_l2,layers.1.weight,9.675479888916016
3,general,weights_l2,layers.2.weight,8.01799488067627
3,train,zero_terms,,0.0
3,train,softmax_collapse,,0.0
4,train,loss,,4.65234375
4,test,loss,,4.8359375
4,train,accuracy,,0.028977399865741778
4,test,accuracy,,0.00026102845210127906
4,general,weights_l2,layers.0.weight,11.581746101379395
4,general,weights_l2,layers.1.weight,11.581314086914062
4,general,weights_l2,layers.2.weight,10.237675666809082
4,train,zero_terms,,0.0
4,train,softmax_collapse,,0.0
5,train,loss,,4.4453125
5,test,loss,,5.16796875
5,train,accuracy,,0.05661221749832177
5,test,accuracy,,0.0
5,general,weights_l2,layers.0.weight,16.193256378173828
5,general,weights_l2,layers.1.weight,16.19122886657715
5,general,weights_l2,layers.2.weight,15.259770393371582
5,train,zero_terms,,0.0
5,train,softmax_collapse,,0.0
6,train,loss,,4.0703125
6,test,loss,,6.50390625
6,train,accuracy,,0.14309688968449316
6,test,accuracy,,0.0010441138084051162
6,general,weights_l2,layers.0.weight,26.767807006835938
6,general,weights_l2,layers.1.weight,27.151214599609375
6,general,weights_l2,layers.2.weight,26.30600357055664
6,train,zero_terms,,0.0
6,train,softmax_collapse,,0.0
7,train,loss,,0.10052490234375
7,test,loss,,1.8076171875
7,train,accuracy,,0.999776236294473
7,test,accuracy,,0.45366744975202294
7,general,weights_l2,layers.0.weight,39.250247955322266
7,general,weights_l2,layers.1.weight,41.53208923339844
7,general,weights_l2,layers.2.weight,40.097537994384766
7,train,zero_terms,,0.0
7,train,softmax_collapse,,0.0
8,train,loss,,0.0219268798828125
8,test,loss,,1.2646484375
8,train,accuracy,,1.0
8,test,accuracy,,0.6074132080396764
8,general,weights_l2,layers.0.weight,41.84621047973633
8,general,weights_l2,layers.1.weight,43.99254608154297
8,general,weights_l2,layers.2.weight,42.640872955322266
8,train,zero_terms,,0.0
8,train,softmax_collapse,,0.0043633924797177315
9,train,loss,,0.01092529296875
9,test,loss,,1.0869140625
9,train,accuracy,,1.0
9,test,accuracy,,0.6656225528582616
9,general,weights_l2,layers.0.weight,42.94124221801758
9,general,weights_l2,layers.1.weight,45.03529739379883
9,general,weights_l2,layers.2.weight,43.71591567993164
9,train,zero_terms,,0.0
9,train,softmax_collapse,,0.016222868114709854
10,train,loss,,0.006938934326171875
10,test,loss,,0.98876953125
10,train,accuracy,,1.0
10,test,accuracy,,0.6943356825894023
10,general,weights_l2,layers.0.weight,43.63505935668945
10,general,weights_l2,layers.1.weight,45.697288513183594
10,general,weights_l2,layers.2.weight,44.397613525390625
10,train,zero_terms,,0.0
10,train,softmax_collapse,,0.03244573622941971
11,train,loss,,0.004947662353515625
11,test,loss,,0.9248046875
11,train,accuracy,,1.0
11,test,accuracy,,0.7144348734012007
11,general,weights_l2,layers.0.weight,44.14568328857422
11,general,weights_l2,layers.1.weight,46.185096740722656
11,general,weights_l2,layers.2.weight,44.899566650390625
11,train,zero_terms,,0.0
11,train,softmax_collapse,,0.05292011797428131
12,train,loss,,0.003772735595703125
12,test,loss,,0.87890625
12,train,accuracy,,1.0
12,test,accuracy,,0.725920125293657
12,general,weights_l2,layers.0.weight,44.5512580871582
12,general,weights_l2,layers.1.weight,46.57290267944336
12,general,weights_l2,layers.2.weight,45.298397064208984
12,train,zero_terms,,0.0
12,train,softmax_collapse,,0.07384202629327774
13,train,loss,,0.0030078887939453125
13,test,loss,,0.84326171875
13,train,accuracy,,1.0
13,test,accuracy,,0.7405377186113287
13,general,weights_l2,layers.0.weight,44.88908767700195
13,general,weights_l2,layers.1.weight,46.89616775512695
13,general,weights_l2,layers.2.weight,45.630706787109375
13,train,zero_terms,,0.0
13,train,softmax_collapse,,0.09834414720535278
14,train,loss,,0.002475738525390625
14,test,loss,,0.8154296875
14,train,accuracy,,1.0
14,test,accuracy,,0.7491516575306708
14,general,weights_l2,layers.0.weight,45.17976760864258
14,general,weights_l2,layers.1.weight,47.174476623535156
14,general,weights_l2,layers.2.weight,45.91669464111328
14,train,zero_terms,,0.0
14,train,softmax_collapse,,0.12105616927146912
15,train,loss,,0.002086639404296875
15,test,loss,,0.79248046875
15,train,accuracy,,1.0
15,test,accuracy,,0.7559383972853041
15,general,weights_l2,layers.0.weight,45.43685531616211
15,general,weights_l2,layers.1.weight,47.42074966430664
15,general,weights_l2,layers.2.weight,46.16969299316406
15,train,zero_terms,,0.0
15,train,softmax_collapse,,0.1480196863412857
16,train,loss,,0.00179290771484375
16,test,loss,,0.7734375
16,train,accuracy,,1.0
16,test,accuracy,,0.7593317671626207
16,general,weights_l2,layers.0.weight,45.66597366333008
16,general,weights_l2,layers.1.weight,47.640323638916016
16,general,weights_l2,layers.2.weight,46.395198822021484
16,train,zero_terms,,0.0
16,train,softmax_collapse,,0.17744462192058563
17,train,loss,,0.0015621185302734375
17,test,loss,,0.7568359375
17,train,accuracy,,1.0
17,test,accuracy,,0.7635082223962412
17,general,weights_l2,layers.0.weight,45.87572479248047
17,general,weights_l2,layers.1.weight,47.8414192199707
17,general,weights_l2,layers.2.weight,46.60167694091797
17,train,zero_terms,,0.0
17,train,softmax_collapse,,0.20261803269386292
18,train,loss,,0.001377105712890625
18,test,loss,,0.74267578125
18,train,accuracy,,1.0
18,test,accuracy,,0.7682067345340642
18,general,weights_l2,layers.0.weight,46.06892395019531
18,general,weights_l2,layers.1.weight,48.02671432495117
18,general,weights_l2,layers.2.weight,46.79188537597656
18,train,zero_terms,,0.0
18,train,softmax_collapse,,0.2311479151248932
19,train,loss,,0.0012264251708984375
19,test,loss,,0.73095703125
19,train,accuracy,,1.0
19,test,accuracy,,0.7723831897676847
19,general,weights_l2,layers.0.weight,46.24913787841797
19,general,weights_l2,layers.1.weight,48.199607849121094
19,general,weights_l2,layers.2.weight,46.96933364868164
19,train,zero_terms,,0.0
19,train,softmax_collapse,,0.2565450966358185
20,train,loss,,0.0011014938354492188
20,test,loss,,0.72021484375
20,train,accuracy,,1.0
20,test,accuracy,,0.7747324458365962
20,general,weights_l2,layers.0.weight,46.41762161254883
20,general,weights_l2,layers.1.weight,48.361297607421875
20,general,weights_l2,layers.2.weight,47.135250091552734
20,train,zero_terms,,0.0
20,train,softmax_collapse,,0.2858581244945526
21,train,loss,,0.0009975433349609375
21,test,loss,,0.7109375
21,train,accuracy,,1.0
21,test,accuracy,,0.7781258157139128
21,general,weights_l2,layers.0.weight,46.57627868652344
21,general,weights_l2,layers.1.weight,48.51359558105469
21,general,weights_l2,layers.2.weight,47.291507720947266
21,train,zero_terms,,0.0
