epoch,input_type,metric_name,layer,value
10,train,softmax_collapse,,1.0
11,train,loss,,7.371614429985436e-14
11,test,loss,,0.11031330966508071
11,train,accuracy,,1.0
11,test,accuracy,,0.996
11,general,weights_l2,layers.0.weight,281.33349609375
11,general,weights_l2,layers.0.bias,100.33060455322266
11,general,weights_l2,layers.1.weight,1425.249267578125
11,general,weights_l2,layers.1.bias,6.0708842277526855
11,general,weights_l2,layers.2.weight,352.0091552734375
11,general,weights_l2,layers.2.bias,0.20715317130088806
11,train,zero_terms,,0.0
11,train,softmax_collapse,,1.0
12,train,loss,,1.7030044041632828e-14
12,test,loss,,0.14283395756834327
12,train,accuracy,,1.0
12,test,accuracy,,0.995
12,general,weights_l2,layers.0.weight,384.2880859375
12,general,weights_l2,layers.0.bias,125.28995513916016
12,general,weights_l2,layers.1.weight,1671.0975341796875
12,general,weights_l2,layers.1.bias,6.382564067840576
12,general,weights_l2,layers.2.weight,437.6241760253906
12,general,weights_l2,layers.2.bias,0.20715317130088806
12,train,zero_terms,,0.0
12,train,softmax_collapse,,1.0
13,train,loss,,4.6258552544031895e-15
13,test,loss,,0.14324169598098435
13,train,accuracy,,1.0
13,test,accuracy,,0.995
13,general,weights_l2,layers.0.weight,509.4349670410156
13,general,weights_l2,layers.0.bias,153.33151245117188
13,general,weights_l2,layers.1.weight,1838.9298095703125
13,general,weights_l2,layers.1.bias,6.467382431030273
13,general,weights_l2,layers.2.weight,538.6388549804688
13,general,weights_l2,layers.2.bias,0.20715317130088806
13,train,zero_terms,,0.0
13,train,softmax_collapse,,1.0
14,train,loss,,1.7019718967503666e-15
14,test,loss,,0.089984221021532
14,train,accuracy,,1.0
14,test,accuracy,,0.997
14,general,weights_l2,layers.0.weight,628.3644409179688
14,general,weights_l2,layers.0.bias,181.8927459716797
14,general,weights_l2,layers.1.weight,1931.0999755859375
14,general,weights_l2,layers.1.bias,6.486945629119873
14,general,weights_l2,layers.2.weight,638.705810546875
14,general,weights_l2,layers.2.bias,0.20715317130088806
14,train,zero_terms,,0.0
14,train,softmax_collapse,,1.0
15,train,loss,,8.980594046192896e-16
15,test,loss,,0.0846059340695826
15,train,accuracy,,1.0
15,test,accuracy,,0.997
15,general,weights_l2,layers.0.weight,715.9752197265625
15,general,weights_l2,layers.0.bias,205.10140991210938
15,general,weights_l2,layers.1.weight,1982.28173828125
15,general,weights_l2,layers.1.bias,6.503308296203613
15,general,weights_l2,layers.2.weight,718.895751953125
15,general,weights_l2,layers.2.bias,0.20715317130088806
15,train,zero_terms,,0.0
15,train,softmax_collapse,,1.0
16,train,loss,,5.915268275202836e-16
16,test,loss,,0.029120889090388936
16,train,accuracy,,1.0
16,test,accuracy,,0.999
16,general,weights_l2,layers.0.weight,776.7887573242188
16,general,weights_l2,layers.0.bias,221.9322967529297
16,general,weights_l2,layers.1.weight,2014.8292236328125
16,general,weights_l2,layers.1.bias,6.516293525695801
16,general,weights_l2,layers.2.weight,778.6104736328125
16,general,weights_l2,layers.2.bias,0.20715317130088806
16,train,zero_terms,,0.0
16,train,softmax_collapse,,1.0
17,train,loss,,4.329869796038112e-16
17,test,loss,,0.02641119693258238
17,train,accuracy,,1.0
17,test,accuracy,,0.999
17,general,weights_l2,layers.0.weight,821.6212768554688
17,general,weights_l2,layers.0.bias,234.5430145263672
17,general,weights_l2,layers.1.weight,2038.17724609375
17,general,weights_l2,layers.1.bias,6.525979518890381
17,general,weights_l2,layers.2.weight,824.1134643554688
17,general,weights_l2,layers.2.bias,0.20715317130088806
17,train,zero_terms,,0.0
17,train,softmax_collapse,,1.0
18,train,loss,,3.4416913763379864e-16
18,test,loss,,2.470135207489964e-15
18,train,accuracy,,1.0
18,test,accuracy,,1.0
18,general,weights_l2,layers.0.weight,856.79443359375
18,general,weights_l2,layers.0.bias,244.55836486816406
18,general,weights_l2,layers.1.weight,2056.35791015625
18,general,weights_l2,layers.1.bias,6.533942222595215
18,general,weights_l2,layers.2.weight,860.4153442382812
18,general,weights_l2,layers.2.bias,0.20715317130088806
18,train,zero_terms,,0.0
18,train,softmax_collapse,,1.0
19,train,loss,,2.8255175976710233e-16
19,test,loss,,8.593126210599046e-16
19,train,accuracy,,1.0
19,test,accuracy,,1.0
19,general,weights_l2,layers.0.weight,885.6375122070312
19,general,weights_l2,layers.0.bias,252.82257080078125
19,general,weights_l2,layers.1.weight,2071.25341796875
19,general,weights_l2,layers.1.bias,6.541289806365967
19,general,weights_l2,layers.2.weight,890.4034423828125
19,general,weights_l2,layers.2.bias,0.20715317130088806
19,train,zero_terms,,0.0
19,train,softmax_collapse,,1.0
