epoch,input_type,metric_name,layer,value
17,general,weights_l2,layers.1.weight,140.54241943359375
17,general,weights_l2,layers.2.weight,95.07405853271484
17,train,zero_terms,,0.2921480321127864
17,train,softmax_collapse,,0.29136478900909424
18,train,loss,,6.261379219673883e-11
18,test,loss,,105.39501558930608
18,train,accuracy,,1.0
18,test,accuracy,,0.0014356564865570347
18,general,weights_l2,layers.0.weight,133.68556213378906
18,general,weights_l2,layers.1.weight,140.5424041748047
18,general,weights_l2,layers.2.weight,95.07447814941406
18,train,zero_terms,,0.29743489328372824
18,train,softmax_collapse,,0.29645583033561707
19,train,loss,,6.776423903417274e-12
19,test,loss,,105.22481031933016
19,train,accuracy,,1.0
19,test,accuracy,,0.0013051422605063951
19,general,weights_l2,layers.0.weight,133.7061767578125
19,general,weights_l2,layers.1.weight,140.54237365722656
19,general,weights_l2,layers.2.weight,95.07552337646484
19,train,zero_terms,,0.301546896416683
19,train,softmax_collapse,,0.3019385039806366
20,train,loss,,7.367701731700401e-13
20,test,loss,,105.06916792003993
20,train,accuracy,,1.0
20,test,accuracy,,0.0013051422605063951
20,general,weights_l2,layers.0.weight,133.73826599121094
20,general,weights_l2,layers.1.weight,140.54234313964844
20,general,weights_l2,layers.2.weight,95.07701110839844
20,train,zero_terms,,0.3115331897395731
20,train,softmax_collapse,,0.3119248151779175
21,train,loss,,8.335059683750569e-14
21,test,loss,,104.9391973419492
21,train,accuracy,,1.0
21,test,accuracy,,0.0015661707126076742
21,general,weights_l2,layers.0.weight,133.78482055664062
21,general,weights_l2,layers.1.weight,140.54234313964844
21,general,weights_l2,layers.2.weight,95.07971954345703
21,train,zero_terms,,0.3266105345604073
21,train,softmax_collapse,,0.3270021378993988
22,train,loss,,1.0326487179660362e-14
22,test,loss,,104.85349871499432
22,train,accuracy,,1.0
22,test,accuracy,,0.0014356564865570347
22,general,weights_l2,layers.0.weight,133.85604858398438
22,general,weights_l2,layers.1.weight,140.5423583984375
22,general,weights_l2,layers.2.weight,95.08541870117188
22,train,zero_terms,,0.34854121793616605
22,train,softmax_collapse,,0.3491286337375641
23,train,loss,,1.5459643660307905e-15
23,test,loss,,104.84665525978784
23,train,accuracy,,1.0
23,test,accuracy,,0.0014356564865570347
23,general,weights_l2,layers.0.weight,133.97288513183594
23,general,weights_l2,layers.1.weight,140.54258728027344
23,general,weights_l2,layers.2.weight,95.10009765625
23,train,zero_terms,,0.3769336205208537
23,train,softmax_collapse,,0.3777168393135071
24,train,loss,,3.7417581162812175e-16
24,test,loss,,105.01361519918672
24,train,accuracy,,1.0
24,test,accuracy,,0.0014356564865570347
24,general,weights_l2,layers.0.weight,134.30413818359375
24,general,weights_l2,layers.1.weight,140.54449462890625
24,general,weights_l2,layers.2.weight,95.13997650146484
24,train,zero_terms,,0.37419228509888386
24,train,softmax_collapse,,0.37869590520858765
25,train,loss,,2.507404027026934e-16
25,test,loss,,106.04073557215803
25,train,accuracy,,1.0
25,test,accuracy,,0.0014356564865570347
25,general,weights_l2,layers.0.weight,136.19381713867188
25,general,weights_l2,layers.1.weight,140.56661987304688
25,general,weights_l2,layers.2.weight,95.24069213867188
25,train,zero_terms,,0.32700215390640297
25,train,softmax_collapse,,0.3340512812137604
26,train,loss,,2.9547976014695755e-16
26,test,loss,,110.269027617088
